578,Psywave:Reflect:Rollout:Snatch:Reflect:Rollout:Snatch:Hidden Power:Light Screen:Charm:Recover:Psyshock:Endeavor:Future Sight:Pain Split:Psychic:Skill Swap:Heal Block:Wonder Room:Psyshock:Calm Mind:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunder:Return:Psychic:Shadow Ball:Double Team:Reflect:Rock Tomb:Facade:Rest:Attract:Round:Energy Ball:Embargo:Explosion:Flash:Thunder Wave:Gyro Ball:Psych Up:Rock Slide:Infestation:Dream Eater:Swagger:Sleep Talk:Substitute:Flash Cannon:Trick Room:Confide:Acid Armor:Astonish:Confuse Ray:Helping Hand:Imprison:Night Shade:Secret Power:Trick:Telekinesis:After You:Gravity:Magic Coat:Role Play:Signal Beam:Snore:Zen Headbutt:
Reuniclus,Start:Start:Start:Start:3:7:10:14:16:19:24:25:28:31:34:39:41:45:54:59:
579,Psywave:Reflect:Rollout:Snatch:Reflect:Rollout:Snatch:Hidden Power:Light Screen:Charm:Recover:Psyshock:Endeavor:Future Sight:Pain Split:Psychic:Dizzy Punch:Skill Swap:Heal Block:Wonder Room:Psyshock:Calm Mind:Toxic:Hidden Power:Hyper Beam:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunder:Return:Psychic:Shadow Ball:Double Team:Reflect:Rock Tomb:Facade:Rest:Attract:Round:Focus Blast:Energy Ball:Fling:Embargo:Explosion:Giga Impact:Flash:Thunder Wave:Gyro Ball:Psych Up:Rock Slide:Infestation:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Flash Cannon:Trick Room:Rock Smash:Power-Up Punch:Confide:Strength:Acid Armor:Astonish:Confuse Ray:Helping Hand:Imprison:Night Shade:Secret Power:Trick:Telekinesis:After You:Drain Punch:Fire Punch:Gravity:Ice Punch:Knock Off:Magic Coat:Role Play:Signal Beam:Snore:Superpower:Thunder Punch:Zen Headbutt:
Ducklett,Start:3:6:9:13:15:19:21:24:27:30:34:37:41:46:
580,Water Gun:Water Sport:Defog:Wing Attack:Water Pulse:Aerial Ace:Bubble Beam:Feather Dance:Aqua Ring:Air Slash:Roost:Rain Dance:Tailwind:Brave Bird:Hurricane:Toxic:Hail:Hidden Power:Ice Beam:Protect:Rain Dance:Roost:Frustration:Return:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Steel Wing:Scald:Swagger:Sleep Talk:Substitute:Confide:Fly:Surf:Air Cutter:Brine:Gust:Lucky Chant:Me First:Mirror Move:Mud Sport:Steel Wing:Pluck:Dive:Endeavor:Icy Wind:Snore:Uproar:
Swanna,Start:Start:Start:Start:3:6:9:13:15:19:21:24:27:30:34:40:47:55:
581,Water Gun:Water Sport:Defog:Wing Attack:Water Sport:Defog:Wing Attack:Water Pulse:Aerial Ace:Bubble Beam:Feather Dance:Aqua Ring:Air Slash:Roost:Rain Dance:Tailwind:Brave Bird:Hurricane:Toxic:Hail:Hidden Power:Ice Beam:Hyper Beam:Protect:Rain Dance:Roost:Frustration:Return:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Steel Wing:Scald:Giga Impact:Swagger:Sleep Talk:Substitute:Confide:Fly:Surf:Air Cutter:Brine:Gust:Lucky Chant:Me First:Mirror Move:Mud Sport:Steel Wing:Pluck:Dive:Endeavor:Icy Wind:Sky Attack:Snore:Uproar:
Vanillite,Start:4:7:10:13:16:19:22:26:31:35:40:44:49:53:
582,Icicle Spear:Harden:Astonish:Uproar:Icy Wind:Mist:Avalanche:Taunt:Mirror Shot:Acid Armor:Ice Beam:Hail:Mirror Coat:Blizzard:Sheer Cold:Toxic:Hail:Hidden Power:Taunt:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Frustration:Return:Double Team:Facade:Rest:Attract:Round:Explosion:Frost Breath:Swagger:Sleep Talk:Substitute:Flash Cannon:Confide:Autotomize:Ice Shard:Imprison:Iron Defense:Magnet Rise:Natural Gift:Powder Snow:Water Pulse:Magic Coat:Signal Beam:Snore:
Vanillish,Start:Start:Start:Start:4:7:10:13:16:19:22:26:31:36:42:47:53:58:
583,Icicle Spear:Harden:Astonish:Uproar:Harden:Astonish:Uproar:Icy Wind:Mist:Avalanche:Taunt:Mirror Shot:Acid Armor:Ice Beam:Hail:Mirror Coat:Blizzard:Sheer Cold:Toxic:Hail:Hidden Power:Taunt:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Frustration:Return:Double Team:Facade:Rest:Attract:Round:Explosion:Frost Breath:Swagger:Sleep Talk:Substitute:Flash Cannon:Confide:Autotomize:Ice Shard:Imprison:Iron Defense:Magnet Rise:Natural Gift:Powder Snow:Water Pulse:Magic Coat:Signal Beam:Snore:
Vanilluxe,Start:Start:Start:Start:Start:Start:Start:4:7:10:13:16:19:22:26:31:36:42:50:59:67:
584,Sheer Cold:Freeze-Dry:Weather Ball:Icicle Spear:Harden:Astonish:Uproar:Harden:Astonish:Uproar:Icy Wind:Mist:Avalanche:Taunt:Mirror Shot:Acid Armor:Ice Beam:Hail:Mirror Coat:Blizzard:Sheer Cold:Toxic:Hail:Hidden Power:Taunt:Ice Beam:Blizzard:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Return:Double Team:Facade:Rest:Attract:Round:Explosion:Giga Impact:Frost Breath:Swagger:Sleep Talk:Substitute:Flash Cannon:Confide:Autotomize:Ice Shard:Imprison:Iron Defense:Magnet Rise:Natural Gift:Powder Snow:Water Pulse:Magic Coat:Signal Beam:Snore:
Deerling,Start:Start:4:7:10:13:16:20:24:28:32:36:41:46:51:
585,Tackle:Camouflage:Growl:Sand Attack:Double Kick:Leech Seed:Feint Attack:Take Down:Jump Kick:Aromatherapy:Energy Ball:Charm:Nature Power:Double-Edge:Solar Beam:Toxic:Hidden Power:Sunny Day:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Return:Shadow Ball:Double Team:Facade:Rest:Attract:Round:Echoed Voice:Energy Ball:Retaliate:Flash:Thunder Wave:Grass Knot:Swagger:Sleep Talk:Substitute:Wild Charge:Nature Power:Confide:Agility:Baton Pass:Fake Tears:Grass Whistle:Natural Gift:Odor Sleuth:Sleep Talk:Synthesis:Worry Seed:Work Up:Bounce:Giga Drain:Last Resort:Seed Bomb:Snore:
Sawsbuck,Start:Start:Start:Start:Start:4:7:10:13:16:20:24:28:32:36:37:44:52:60:
586,Megahorn:Tackle:Camouflage:Growl:Sand Attack:Growl:Sand Attack:Double Kick:Leech Seed:Feint Attack:Take Down:Jump Kick:Aromatherapy:Energy Ball:Charm:Horn Leech:Nature Power:Double-Edge:Solar Beam:Toxic:Hidden Power:Sunny Day:Hyper Beam:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Return:Shadow Ball:Double Team:Facade:Rest:Attract:Round:Echoed Voice:Energy Ball:Retaliate:Giga Impact:Flash:Thunder Wave:Swords Dance:Grass Knot:Swagger:Sleep Talk:Substitute:Wild Charge:Rock Smash:Nature Power:Confide:Cut:Agility:Baton Pass:Fake Tears:Grass Whistle:Natural Gift:Odor Sleuth:Sleep Talk:Synthesis:Worry Seed:Work Up:Bounce:Giga Drain:Last Resort:Seed Bomb:Snore:
Emolga,Start:4:7:10:13:15:16:19:22:26:30:34:38:42:46:50:
587,Thunder Shock:Quick Attack:Tail Whip:Charge:Spark:Nuzzle:Pursuit:Double Team:Shock Wave:Electro Ball:Acrobatics:Light Screen:Encore:Volt Switch:Agility:Discharge:Toxic:Hidden Power:Taunt:Light Screen:Protect:Rain Dance:Roost:Frustration:Thunderbolt:Thunder:Return:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Fling:Charge Beam:Acrobatics:Flash:Volt Switch:Thunder Wave:Swagger:Sleep Talk:U-turn:Substitute:Wild Charge:Confide:Cut:Air Slash:Astonish:Baton Pass:Charm:Covet:Ion Deluge:Iron Tail:Roost:Shock Wave:Tickle:Helping Hand:Knock Off:Last Resort:Signal Beam:Snore:Tailwind:
Karrablast,Start:4:8:13:16:20:25:28:32:37:40:44:49:52:56:
588,Peck:Leer:Endure:Fury Cutter:Fury Attack:Headbutt:False Swipe:Bug Buzz:Slash:Take Down:Scary Face:X-Scissor:Flail:Swords Dance:Double-Edge:Toxic:Hidden Power:Protect:Rain Dance:Frustration:Return:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Energy Ball:False Swipe:Swords Dance:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Confide:Cut:Bug Bite:Counter:Drill Run:Feint Attack:Horn Attack:Knock Off:Megahorn:Pursuit:Screech:Giga Drain:Iron Defense:Snore:
Escavalier,Start:Start:Start:Start:Start:Start:4:8:13:16:20:25:28:32:37:40:44:49:52:56:60:
589,Double-Edge:Fell Stinger:Peck:Leer:Quick Guard:Twineedle:Leer:Quick Guard:Twineedle:Fury Attack:Headbutt:False Swipe:Bug Buzz:Slash:Iron Head:Iron Defense:X-Scissor:Reversal:Swords Dance:Giga Impact:Fell Stinger:Toxic:Hidden Power:Hyper Beam:Protect:Rain Dance:Frustration:Return:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Focus Blast:Energy Ball:False Swipe:Giga Impact:Swords Dance:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Bug Bite:Counter:Drill Run:Feint Attack:Horn Attack:Knock Off:Megahorn:Pursuit:Screech:Endure:Fury Cutter:Take Down:Scary Face:Flail:Giga Drain:Snore:
Foongus,Start:6:8:12:15:18:20:24:28:32:35:39:43:45:50:
590,Absorb:Growth:Astonish:Bide:Mega Drain:Ingrain:Feint Attack:Sweet Scent:Giga Drain:Toxic:Synthesis:Clear Smog:Solar Beam:Rage Powder:Spore:Toxic:Venoshock:Hidden Power:Sunny Day:Protect:Rain Dance:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Payback:Flash:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Confide:Body Slam:Defense Curl:Endure:Gastro Acid:Growth:Poison Powder:Rollout:Stun Spore:After You:Foul Play:Seed Bomb:Snore:Worry Seed:
Amoonguss,Start:Start:Start:Start:6:8:12:15:18:20:24:28:32:35:43:49:54:62:
591,Absorb:Growth:Astonish:Bide:Growth:Astonish:Bide:Mega Drain:Ingrain:Feint Attack:Sweet Scent:Giga Drain:Toxic:Synthesis:Clear Smog:Solar Beam:Rage Powder:Spore:Toxic:Venoshock:Hidden Power:Sunny Day:Hyper Beam:Protect:Rain Dance:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Payback:Giga Impact:Flash:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Confide:Body Slam:Defense Curl:Endure:Gastro Acid:Growth:Poison Powder:Rollout:Stun Spore:After You:Foul Play:Seed Bomb:Snore:Worry Seed:
Frillish,Start:Start:5:9:13:17:22:27:32:37:43:49:55:61:
592,Bubble:Water Sport:Absorb:Night Shade:Bubble Beam:Recover:Water Pulse:Ominous Wind:Brine:Rain Dance:Hex:Hydro Pump:Wring Out:Water Spout:Toxic:Hail:Hidden Power:Taunt:Ice Beam:Blizzard:Protect:Rain Dance:Safeguard:Frustration:Return:Psychic:Shadow Ball:Double Team:Sludge Wave:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Scald:Will-O-Wisp:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Dazzling Gleam:Confide:Surf:Waterfall:Acid Armor:Confuse Ray:Constrict:Mist:Pain Split:Recover:Dive:Bind:Giga Drain:Icy Wind:Magic Coat:Snore:Spite:Trick:
Jellicent,Start:Start:Start:Start:Start:Start:5:9:13:17:22:27:32:37:45:53:61:69:
593,Water Spout:Wring Out:Bubble:Water Sport:Absorb:Night Shade:Absorb:Night Shade:Bubble Beam:Recover:Water Pulse:Ominous Wind:Brine:Rain Dance:Hex:Hydro Pump:Wring Out:Water Spout:Toxic:Hail:Hidden Power:Taunt:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Safeguard:Frustration:Return:Psychic:Shadow Ball:Double Team:Sludge Wave:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Scald:Will-O-Wisp:Giga Impact:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Dazzling Gleam:Confide:Surf:Waterfall:Acid Armor:Confuse Ray:Constrict:Mist:Pain Split:Recover:Dive:Bind:Giga Drain:Icy Wind:Magic Coat:Snore:Spite:Trick:
Alomomola,Start:Start:Start:Start:5:9:13:17:21:25:29:33:37:41:45:49:53:57:61:
594,Wide Guard:Healing Wish:Pound:Water Sport:Aqua Ring:Aqua Jet:Double Slap:Heal Pulse:Protect:Water Pulse:Wake-Up Slap:Soak:Wish:Brine:Safeguard:Helping Hand:Wide Guard:Healing Wish:Hydro Pump:Calm Mind:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Return:Psychic:Shadow Ball:Double Team:Facade:Rest:Attract:Round:Scald:Psych Up:Swagger:Sleep Talk:Substitute:Confide:Surf:Waterfall:Endure:Mirror Coat:Mist:Pain Split:Refresh:Tickle:Dive:Bounce:Icy Wind:Knock Off:Magic Coat:Snore:
Joltik,Start:Start:Start:4:7:12:15:18:23:26:29:34:37:40:45:48:
595,String Shot:Leech Life:Spider Web:Thunder Wave:Screech:Fury Cutter:Electroweb:Bug Bite:Gastro Acid:Slash:Electro Ball:Signal Beam:Agility:Sucker Punch:Discharge:Bug Buzz:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Return:Double Team:Facade:Rest:Attract:Thief:Round:Energy Ball:Charge Beam:Flash:Volt Switch:Thunder Wave:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Wild Charge:Confide:Cut:Camouflage:Cross Poison:Disable:Feint Attack:Pin Missile:Poison Sting:Pursuit:Rock Climb:Bounce:Giga Drain:Magnet Rise:Snore:
Galvantula,Start:Start:Start:Start:Start:4:7:12:15:18:23:26:29:34:40:46:54:60:65:
596,Sticky Web:String Shot:Leech Life:Spider Web:Thunder Wave:Thunder Wave:Screech:Fury Cutter:Electroweb:Bug Bite:Gastro Acid:Slash:Electro Ball:Signal Beam:Agility:Sucker Punch:Discharge:Bug Buzz:Sticky Web:Toxic:Hidden Power:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Double Team:Facade:Rest:Attract:Thief:Round:Energy Ball:Charge Beam:Giga Impact:Flash:Volt Switch:Thunder Wave:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Wild Charge:Confide:Cut:Camouflage:Cross Poison:Disable:Feint Attack:Pin Missile:Poison Sting:Pursuit:Rock Climb:Bounce:Giga Drain:Magnet Rise:Snore:
Ferroseed,Start:Start:6:9:14:18:21:26:30:35:38:43:47:52:55:
597,Tackle:Harden:Rollout:Curse:Metal Claw:Pin Missile:Gyro Ball:Iron Defense:Mirror Shot:Ingrain:Self-Destruct:Iron Head:Payback:Flash Cannon:Explosion:Hone Claws:Toxic:Hidden Power:Sunny Day:Protect:Frustration:Solar Beam:Thunderbolt:Return:Double Team:Facade:Rest:Round:Energy Ball:Explosion:Payback:Rock Polish:Flash:Thunder Wave:Gyro Ball:Poison Jab:Swagger:Sleep Talk:Substitute:Flash Cannon:Rock Smash:Nature Power:Confide:Acid Spray:Bullet Seed:Gravity:Leech Seed:Rock Climb:Seed Bomb:Spikes:Stealth Rock:Worry Seed:Endeavor:Giga Drain:Magnet Rise:Snore:
Ferrothorn,Start:Start:Start:Start:Start:6:9:14:18:21:26:30:35:38:40:46:53:61:67:
598,Rock Climb:Tackle:Harden:Rollout:Curse:Rollout:Curse:Metal Claw:Pin Missile:Gyro Ball:Iron Defense:Mirror Shot:Ingrain:Self-Destruct:Power Whip:Iron Head:Payback:Flash Cannon:Explosion:Hone Claws:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Frustration:Solar Beam:Thunderbolt:Thunder:Return:Double Team:Sandstorm:Aerial Ace:Facade:Rest:Round:Energy Ball:Explosion:Shadow Claw:Payback:Giga Impact:Rock Polish:Flash:Thunder Wave:Gyro Ball:Swords Dance:Bulldoze:Poison Jab:Grass Knot:Swagger:Sleep Talk:Substitute:Flash Cannon:Rock Smash:Nature Power:Confide:Cut:Strength:Acid Spray:Bullet Seed:Gravity:Leech Seed:Rock Climb:Seed Bomb:Spikes:Stealth Rock:Worry Seed:Endeavor:Giga Drain:Knock Off:Magnet Rise:Snore:
Klink,Start:6:11:16:21:26:31:36:39:42:45:48:50:54:57:
599,Vice Grip:Charge:Thunder Shock:Gear Grind:Bind:Charge Beam:Autotomize:Mirror Shot:Screech:Discharge:Metal Sound:Shift Gear:Lock-On:Zap Cannon:Hyper Beam:Toxic:Hidden Power:Hyper Beam:Protect:Frustration:Thunderbolt:Return:Double Team:Sandstorm:Facade:Rest:Round:Charge Beam:Rock Polish:Volt Switch:Thunder Wave:Swagger:Sleep Talk:Substitute:Flash Cannon:Wild Charge:Rock Smash:Confide:Gravity:Iron Defense:Magic Coat:Magnet Rise:Recycle:Signal Beam:Snore:Uproar:
Klang,Start:6:11:16:21:26:31:36:40:44:48:52:56:60:64:
600,Vice Grip:Charge:Thunder Shock:Gear Grind:Bind:Charge Beam:Autotomize:Mirror Shot:Screech:Discharge:Metal Sound:Shift Gear:Lock-On:Zap Cannon:Hyper Beam:Toxic:Hidden Power:Hyper Beam:Protect:Frustration:Thunderbolt:Return:Double Team:Sandstorm:Facade:Rest:Round:Charge Beam:Rock Polish:Volt Switch:Thunder Wave:Swagger:Sleep Talk:Substitute:Flash Cannon:Wild Charge:Rock Smash:Confide:Gravity:Iron Defense:Magic Coat:Magnet Rise:Recycle:Signal Beam:Snore:Uproar:
Klinklang,Start:Start:Start:6:11:16:21:25:31:36:40:44:48:54:60:66:72:76:
601,Magnetic Flux:Zap Cannon:Vice Grip:Charge:Thunder Shock:Gear Grind:Bind:Charge Beam:Autotomize:Mirror Shot:Screech:Discharge:Metal Sound:Shift Gear:Lock-On:Zap Cannon:Hyper Beam:Magnetic Flux:Toxic:Hidden Power:Hyper Beam:Protect:Frustration:Thunderbolt:Thunder:Return:Double Team:Sandstorm:Facade:Rest:Round:Charge Beam:Giga Impact:Rock Polish:Volt Switch:Thunder Wave:Swagger:Sleep Talk:Substitute:Flash Cannon:Trick Room:Wild Charge:Rock Smash:Confide:Gravity:Iron Defense:Magic Coat:Magnet Rise:Recycle:Signal Beam:Snore:Uproar:
Tynamo,Start:Start:Start:Start:
602,Tackle:Thunder Wave:Spark:Charge Beam:Magnet Rise:
Eelektrik,Start:Start:Start:Start:9:19:29:39:44:49:54:59:64:69:74:
603,Headbutt:Thunder Wave:Spark:Charge Beam:Bind:Acid:Discharge:Crunch:Thunderbolt:Acid Spray:Coil:Wild Charge:Gastro Acid:Zap Cannon:Thrash:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Double Team:Facade:Rest:Attract:Round:Charge Beam:Acrobatics:Flash:Volt Switch:Thunder Wave:Swagger:Sleep Talk:U-turn:Substitute:Flash Cannon:Wild Charge:Confide:Tackle:Aqua Tail:Bounce:Giga Drain:Iron Tail:Knock Off:Magnet Rise:Signal Beam:Snore:Super Fang:
Eelektross,Start:Start:Start:Start:Start:Start:Start:Start:Start:Start:
604,Thrash:Zap Cannon:Gastro Acid:Coil:Ion Deluge:Crush Claw:Headbutt:Acid:Discharge:Crunch:Hone Claws:Dragon Claw:Roar:Toxic:Hidden Power:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Brick Break:Double Team:Flamethrower:Rock Tomb:Facade:Rest:Attract:Round:Charge Beam:Acrobatics:Giga Impact:Flash:Volt Switch:Thunder Wave:Rock Slide:Dragon Tail:Grass Knot:Swagger:Sleep Talk:U-turn:Substitute:Flash Cannon:Wild Charge:Rock Smash:Power-Up Punch:Confide:Cut:Strength:Thunder Wave:Spark:Charge Beam:Bind:Thunderbolt:Acid Spray:Wild Charge:Tackle:Aqua Tail:Bind:Bounce:Drain Punch:Fire Punch:Giga Drain:Iron Tail:Knock Off:Magnet Rise:Signal Beam:Snore:Super Fang:Superpower:Thunder Punch:
Elgyem,Start:4:8:11:15:18:22:25:29:32:36:39:43:46:50:50:53:56:
605,Confusion:Growl:Heal Block:Miracle Eye:Psybeam:Headbutt:Hidden Power:Imprison:Simple Beam:Zen Headbutt:Psych Up:Psychic:Calm Mind:Recover:Guard Split:Power Split:Synchronoise:Wonder Room:Psyshock:Calm Mind:Toxic:Hidden Power:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunderbolt:Return:Psychic:Shadow Ball:Double Team:Reflect:Rock Tomb:Facade:Rest:Attract:Thief:Round:Echoed Voice:Steel Wing:Energy Ball:Charge Beam:Embargo:Flash:Thunder Wave:Psych Up:Rock Slide:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Confide:Ally Switch:Astonish:Barrier:Cosmic Power:Disable:Guard Swap:Nasty Plot:Power Swap:Skill Swap:Teleport:Telekinesis:After You:Gravity:Magic Coat:Pain Split:Recycle:Role Play:Signal Beam:Snatch:Snore:Trick:Uproar:
Beheeyem,Start:Start:Start:Start:Start:Start:4:8:11:15:18:22:25:29:32:36:39:45:50:56:58:63:68:
606,Wonder Room:Synchronoise:Confusion:Growl:Heal Block:Miracle Eye:Growl:Heal Block:Miracle Eye:Psybeam:Headbutt:Hidden Power:Imprison:Simple Beam:Zen Headbutt:Psych Up:Psychic:Calm Mind:Recover:Guard Split:Power Split:Synchronoise:Wonder Room:Psyshock:Calm Mind:Toxic:Hidden Power:Hyper Beam:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Thunderbolt:Return:Psychic:Shadow Ball:Double Team:Reflect:Rock Tomb:Facade:Rest:Attract:Thief:Round:Echoed Voice:Steel Wing:Energy Ball:Charge Beam:Embargo:Giga Impact:Flash:Thunder Wave:Psych Up:Rock Slide:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Confide:Ally Switch:Astonish:Barrier:Cosmic Power:Disable:Guard Swap:Nasty Plot:Power Swap:Skill Swap:Teleport:Telekinesis:After You:Gravity:Magic Coat:Pain Split:Recycle:Role Play:Signal Beam:Snatch:Snore:Trick:Uproar:
Litwick,Start:Start:3:5:7:10:13:16:20:24:28:33:38:43:49:55:61:
607,Ember:Astonish:Minimize:Smog:Fire Spin:Confuse Ray:Night Shade:Will-O-Wisp:Flame Burst:Imprison:Hex:Memento:Inferno:Curse:Shadow Ball:Pain Split:Overheat:Calm Mind:Toxic:Hidden Power:Sunny Day:Taunt:Protect:Safeguard:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Double Team:Flamethrower:Fire Blast:Facade:Flame Charge:Rest:Attract:Thief:Round:Overheat:Energy Ball:Incinerate:Will-O-Wisp:Embargo:Payback:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Confide:Acid:Acid Armor:Captivate:Clear Smog:Endure:Haze:Heat Wave:Power Split:Telekinesis:Snore:Spite:Trick:
Lampent,Start:Start:Start:Start:3:5:7:10:13:16:20:24:28:33:38:45:53:61:69:
608,Ember:Astonish:Minimize:Smog:Minimize:Smog:Fire Spin:Confuse Ray:Night Shade:Will-O-Wisp:Flame Burst:Imprison:Hex:Memento:Inferno:Curse:Shadow Ball:Pain Split:Overheat:Calm Mind:Toxic:Hidden Power:Sunny Day:Taunt:Protect:Safeguard:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Double Team:Flamethrower:Fire Blast:Facade:Flame Charge:Rest:Attract:Thief:Round:Overheat:Energy Ball:Incinerate:Will-O-Wisp:Embargo:Payback:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Confide:Acid:Acid Armor:Captivate:Clear Smog:Endure:Haze:Heat Wave:Power Split:Telekinesis:Snore:Spite:Trick:
Chandelure,Start:Start:Start:Start:Start:
609,Pain Split:Smog:Confuse Ray:Flame Burst:Hex:Calm Mind:Toxic:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Safeguard:Frustration:Solar Beam:Return:Psychic:Shadow Ball:Double Team:Flamethrower:Fire Blast:Facade:Flame Charge:Rest:Attract:Thief:Round:Overheat:Energy Ball:Incinerate:Will-O-Wisp:Embargo:Payback:Giga Impact:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Trick Room:Dark Pulse:Confide:Acid:Acid Armor:Captivate:Clear Smog:Endure:Haze:Heat Wave:Power Split:Ember:Astonish:Minimize:Fire Spin:Night Shade:Will-o-wisp:Imprison:Memento:Inferno:Curse:Shadow Ball:Overheat:Telekinesis:Snore:Spite:Trick:
Axew,Start:4:7:10:13:16:20:24:28:32:36:41:46:50:56:61:
610,Scratch:Leer:Assurance:Dragon Rage:Dual Chop:Scary Face:Slash:False Swipe:Dragon Claw:Dragon Dance:Taunt:Dragon Pulse:Swords Dance:Guillotine:Outrage:Giga Impact:Hone Claws:Dragon Claw:Roar:Toxic:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Frustration:Return:Dig:Double Team:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:False Swipe:Fling:Incinerate:Payback:Giga Impact:Swords Dance:X-Scissor:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Strength:Counter:Dragon Pulse:Endeavor:Endure:Focus Energy:Harden:Iron Tail:Night Slash:Razor Wind:Reversal:Draco Meteor:Aqua Tail:Draco Meteor:Snore:Superpower:
Fraxure,Start:Start:Start:Start:4:7:10:13:16:20:24:28:32:36:42:48:54:60:66:
611,Scratch:Leer:Assurance:Dragon Rage:Leer:Assurance:Dragon Rage:Dual Chop:Scary Face:Slash:False Swipe:Dragon Claw:Dragon Dance:Taunt:Dragon Pulse:Swords Dance:Guillotine:Outrage:Giga Impact:Hone Claws:Dragon Claw:Roar:Toxic:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Frustration:Return:Dig:Double Team:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:False Swipe:Fling:Incinerate:Shadow Claw:Payback:Giga Impact:Swords Dance:X-Scissor:Dragon Tail:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Strength:Counter:Dragon Pulse:Endeavor:Endure:Focus Energy:Harden:Iron Tail:Night Slash:Razor Wind:Reversal:Aqua Tail:Draco Meteor:Low Kick:Snore:Superpower:
Haxorus,Start:Start:Start:Start:Start:4:7:10:13:16:20:24:28:32:36:42:50:58:66:74:
